model_id,model_family,seed,params_json
854,extra_trees,895282,"{""n_estimators"": 300, ""max_depth"": null, ""min_samples_split"": 20, ""min_samples_leaf"": 4, ""max_features"": ""sqrt"", ""bootstrap"": false}"
855,extra_trees,924650,"{""n_estimators"": 500, ""max_depth"": null, ""min_samples_split"": 10, ""min_samples_leaf"": 2, ""max_features"": ""log2"", ""bootstrap"": false}"
856,random_forest,341859,"{""n_estimators"": 200, ""max_depth"": null, ""min_samples_split"": 5, ""min_samples_leaf"": 1, ""max_features"": ""log2"", ""bootstrap"": true}"
857,extra_trees,180886,"{""n_estimators"": 500, ""max_depth"": null, ""min_samples_split"": 10, ""min_samples_leaf"": 2, ""max_features"": ""sqrt"", ""bootstrap"": false}"
858,extra_trees,828194,"{""n_estimators"": 200, ""max_depth"": null, ""min_samples_split"": 2, ""min_samples_leaf"": 2, ""max_features"": ""sqrt"", ""bootstrap"": false}"
859,extra_trees,118574,"{""n_estimators"": 300, ""max_depth"": null, ""min_samples_split"": 20, ""min_samples_leaf"": 2, ""max_features"": ""log2"", ""bootstrap"": false}"
860,extra_trees,703658,"{""n_estimators"": 500, ""max_depth"": null, ""min_samples_split"": 5, ""min_samples_leaf"": 4, ""max_features"": ""sqrt"", ""bootstrap"": false}"
861,random_forest,135767,"{""n_estimators"": 500, ""max_depth"": null, ""min_samples_split"": 5, ""min_samples_leaf"": 4, ""max_features"": ""log2"", ""bootstrap"": false}"
862,extra_trees,882234,"{""n_estimators"": 200, ""max_depth"": null, ""min_samples_split"": 5, ""min_samples_leaf"": 2, ""max_features"": ""log2"", ""bootstrap"": false}"
863,extra_trees,419659,"{""n_estimators"": 500, ""max_depth"": null, ""min_samples_split"": 2, ""min_samples_leaf"": 1, ""max_features"": ""log2"", ""bootstrap"": false}"
864,random_forest,437343,"{""n_estimators"": 300, ""max_depth"": null, ""min_samples_split"": 10, ""min_samples_leaf"": 1, ""max_features"": ""sqrt"", ""bootstrap"": false}"
865,random_forest,167387,"{""n_estimators"": 300, ""max_depth"": null, ""min_samples_split"": 5, ""min_samples_leaf"": 2, ""max_features"": ""log2"", ""bootstrap"": true}"
866,random_forest,467951,"{""n_estimators"": 300, ""max_depth"": null, ""min_samples_split"": 20, ""min_samples_leaf"": 2, ""max_features"": ""log2"", ""bootstrap"": true}"
867,extra_trees,152902,"{""n_estimators"": 200, ""max_depth"": null, ""min_samples_split"": 2, ""min_samples_leaf"": 2, ""max_features"": ""sqrt"", ""bootstrap"": false}"
868,extra_trees,764813,"{""n_estimators"": 300, ""max_depth"": null, ""min_samples_split"": 5, ""min_samples_leaf"": 1, ""max_features"": ""sqrt"", ""bootstrap"": false}"
869,random_forest,200308,"{""n_estimators"": 200, ""max_depth"": null, ""min_samples_split"": 10, ""min_samples_leaf"": 1, ""max_features"": ""log2"", ""bootstrap"": true}"
870,extra_trees,512923,"{""n_estimators"": 500, ""max_depth"": null, ""min_samples_split"": 5, ""min_samples_leaf"": 4, ""max_features"": ""log2"", ""bootstrap"": false}"
871,random_forest,559723,"{""n_estimators"": 300, ""max_depth"": null, ""min_samples_split"": 5, ""min_samples_leaf"": 8, ""max_features"": ""log2"", ""bootstrap"": true}"
872,extra_trees,712001,"{""n_estimators"": 200, ""max_depth"": null, ""min_samples_split"": 10, ""min_samples_leaf"": 8, ""max_features"": ""sqrt"", ""bootstrap"": false}"
873,extra_trees,314712,"{""n_estimators"": 200, ""max_depth"": null, ""min_samples_split"": 20, ""min_samples_leaf"": 8, ""max_features"": ""log2"", ""bootstrap"": false}"
874,extra_trees,500316,"{""n_estimators"": 300, ""max_depth"": null, ""min_samples_split"": 5, ""min_samples_leaf"": 2, ""max_features"": ""log2"", ""bootstrap"": false}"
875,extra_trees,354220,"{""n_estimators"": 500, ""max_depth"": null, ""min_samples_split"": 5, ""min_samples_leaf"": 4, ""max_features"": ""sqrt"", ""bootstrap"": false}"
876,extra_trees,951044,"{""n_estimators"": 300, ""max_depth"": null, ""min_samples_split"": 10, ""min_samples_leaf"": 8, ""max_features"": ""sqrt"", ""bootstrap"": false}"
877,random_forest,422420,"{""n_estimators"": 500, ""max_depth"": null, ""min_samples_split"": 2, ""min_samples_leaf"": 1, ""max_features"": ""log2"", ""bootstrap"": false}"
878,random_forest,560210,"{""n_estimators"": 500, ""max_depth"": null, ""min_samples_split"": 20, ""min_samples_leaf"": 4, ""max_features"": ""log2"", ""bootstrap"": false}"
879,extra_trees,50067,"{""n_estimators"": 300, ""max_depth"": null, ""min_samples_split"": 10, ""min_samples_leaf"": 1, ""max_features"": ""log2"", ""bootstrap"": false}"
880,random_forest,20369,"{""n_estimators"": 200, ""max_depth"": null, ""min_samples_split"": 2, ""min_samples_leaf"": 8, ""max_features"": ""log2"", ""bootstrap"": false}"
881,random_forest,795708,"{""n_estimators"": 300, ""max_depth"": null, ""min_samples_split"": 2, ""min_samples_leaf"": 4, ""max_features"": ""log2"", ""bootstrap"": true}"
882,random_forest,382998,"{""n_estimators"": 300, ""max_depth"": null, ""min_samples_split"": 5, ""min_samples_leaf"": 2, ""max_features"": ""sqrt"", ""bootstrap"": true}"
883,random_forest,690408,"{""n_estimators"": 500, ""max_depth"": null, ""min_samples_split"": 2, ""min_samples_leaf"": 2, ""max_features"": ""log2"", ""bootstrap"": true}"
884,random_forest,537830,"{""n_estimators"": 200, ""max_depth"": null, ""min_samples_split"": 5, ""min_samples_leaf"": 2, ""max_features"": ""log2"", ""bootstrap"": false}"
885,random_forest,6325,"{""n_estimators"": 300, ""max_depth"": null, ""min_samples_split"": 2, ""min_samples_leaf"": 1, ""max_features"": ""log2"", ""bootstrap"": true}"
886,random_forest,207373,"{""n_estimators"": 300, ""max_depth"": null, ""min_samples_split"": 10, ""min_samples_leaf"": 2, ""max_features"": ""log2"", ""bootstrap"": false}"
887,random_forest,396360,"{""n_estimators"": 200, ""max_depth"": null, ""min_samples_split"": 2, ""min_samples_leaf"": 1, ""max_features"": ""log2"", ""bootstrap"": true}"
888,extra_trees,404155,"{""n_estimators"": 300, ""max_depth"": null, ""min_samples_split"": 10, ""min_samples_leaf"": 2, ""max_features"": ""log2"", ""bootstrap"": false}"
889,extra_trees,200351,"{""n_estimators"": 500, ""max_depth"": null, ""min_samples_split"": 20, ""min_samples_leaf"": 2, ""max_features"": ""sqrt"", ""bootstrap"": false}"
890,extra_trees,789053,"{""n_estimators"": 200, ""max_depth"": null, ""min_samples_split"": 5, ""min_samples_leaf"": 4, ""max_features"": ""log2"", ""bootstrap"": false}"
891,extra_trees,933667,"{""n_estimators"": 300, ""max_depth"": null, ""min_samples_split"": 20, ""min_samples_leaf"": 1, ""max_features"": ""log2"", ""bootstrap"": false}"
892,extra_trees,127386,"{""n_estimators"": 500, ""max_depth"": null, ""min_samples_split"": 5, ""min_samples_leaf"": 2, ""max_features"": ""sqrt"", ""bootstrap"": false}"
893,extra_trees,969244,"{""n_estimators"": 500, ""max_depth"": null, ""min_samples_split"": 2, ""min_samples_leaf"": 8, ""max_features"": ""sqrt"", ""bootstrap"": false}"
894,random_forest,69611,"{""n_estimators"": 500, ""max_depth"": null, ""min_samples_split"": 2, ""min_samples_leaf"": 1, ""max_features"": ""sqrt"", ""bootstrap"": false}"
895,extra_trees,552359,"{""n_estimators"": 300, ""max_depth"": null, ""min_samples_split"": 20, ""min_samples_leaf"": 2, ""max_features"": ""log2"", ""bootstrap"": false}"
896,extra_trees,930140,"{""n_estimators"": 200, ""max_depth"": null, ""min_samples_split"": 20, ""min_samples_leaf"": 4, ""max_features"": ""sqrt"", ""bootstrap"": false}"
897,extra_trees,102363,"{""n_estimators"": 500, ""max_depth"": null, ""min_samples_split"": 2, ""min_samples_leaf"": 8, ""max_features"": ""log2"", ""bootstrap"": false}"
898,random_forest,93132,"{""n_estimators"": 300, ""max_depth"": null, ""min_samples_split"": 10, ""min_samples_leaf"": 8, ""max_features"": ""log2"", ""bootstrap"": true}"
899,random_forest,680600,"{""n_estimators"": 200, ""max_depth"": null, ""min_samples_split"": 5, ""min_samples_leaf"": 4, ""max_features"": ""sqrt"", ""bootstrap"": false}"
900,extra_trees,238714,"{""n_estimators"": 300, ""max_depth"": null, ""min_samples_split"": 5, ""min_samples_leaf"": 2, ""max_features"": ""sqrt"", ""bootstrap"": false}"
901,extra_trees,567550,"{""n_estimators"": 200, ""max_depth"": null, ""min_samples_split"": 2, ""min_samples_leaf"": 4, ""max_features"": ""sqrt"", ""bootstrap"": false}"
902,random_forest,191538,"{""n_estimators"": 500, ""max_depth"": null, ""min_samples_split"": 10, ""min_samples_leaf"": 2, ""max_features"": ""sqrt"", ""bootstrap"": true}"
903,random_forest,746988,"{""n_estimators"": 300, ""max_depth"": null, ""min_samples_split"": 2, ""min_samples_leaf"": 8, ""max_features"": ""sqrt"", ""bootstrap"": false}"
904,extra_trees,713196,"{""n_estimators"": 300, ""max_depth"": null, ""min_samples_split"": 2, ""min_samples_leaf"": 8, ""max_features"": ""log2"", ""bootstrap"": false}"
905,random_forest,255781,"{""n_estimators"": 500, ""max_depth"": null, ""min_samples_split"": 10, ""min_samples_leaf"": 1, ""max_features"": ""sqrt"", ""bootstrap"": false}"
906,random_forest,772997,"{""n_estimators"": 500, ""max_depth"": null, ""min_samples_split"": 10, ""min_samples_leaf"": 1, ""max_features"": ""sqrt"", ""bootstrap"": true}"
907,extra_trees,868154,"{""n_estimators"": 300, ""max_depth"": null, ""min_samples_split"": 10, ""min_samples_leaf"": 4, ""max_features"": ""log2"", ""bootstrap"": false}"
908,extra_trees,981978,"{""n_estimators"": 500, ""max_depth"": null, ""min_samples_split"": 5, ""min_samples_leaf"": 2, ""max_features"": ""log2"", ""bootstrap"": false}"
909,extra_trees,718006,"{""n_estimators"": 300, ""max_depth"": null, ""min_samples_split"": 5, ""min_samples_leaf"": 8, ""max_features"": ""sqrt"", ""bootstrap"": false}"
910,random_forest,976289,"{""n_estimators"": 200, ""max_depth"": null, ""min_samples_split"": 20, ""min_samples_leaf"": 2, ""max_features"": ""sqrt"", ""bootstrap"": true}"
911,random_forest,152947,"{""n_estimators"": 200, ""max_depth"": null, ""min_samples_split"": 10, ""min_samples_leaf"": 1, ""max_features"": ""log2"", ""bootstrap"": false}"
912,random_forest,842717,"{""n_estimators"": 200, ""max_depth"": null, ""min_samples_split"": 5, ""min_samples_leaf"": 4, ""max_features"": ""log2"", ""bootstrap"": false}"
913,random_forest,579663,"{""n_estimators"": 500, ""max_depth"": null, ""min_samples_split"": 20, ""min_samples_leaf"": 2, ""max_features"": ""sqrt"", ""bootstrap"": false}"
914,extra_trees,928813,"{""n_estimators"": 500, ""max_depth"": null, ""min_samples_split"": 10, ""min_samples_leaf"": 2, ""max_features"": ""sqrt"", ""bootstrap"": false}"
915,random_forest,815502,"{""n_estimators"": 300, ""max_depth"": null, ""min_samples_split"": 2, ""min_samples_leaf"": 8, ""max_features"": ""log2"", ""bootstrap"": false}"
916,random_forest,478512,"{""n_estimators"": 200, ""max_depth"": null, ""min_samples_split"": 10, ""min_samples_leaf"": 8, ""max_features"": ""sqrt"", ""bootstrap"": true}"
917,extra_trees,42067,"{""n_estimators"": 300, ""max_depth"": null, ""min_samples_split"": 20, ""min_samples_leaf"": 8, ""max_features"": ""log2"", ""bootstrap"": false}"
918,random_forest,587508,"{""n_estimators"": 500, ""max_depth"": null, ""min_samples_split"": 2, ""min_samples_leaf"": 8, ""max_features"": ""sqrt"", ""bootstrap"": true}"
919,extra_trees,781543,"{""n_estimators"": 200, ""max_depth"": null, ""min_samples_split"": 20, ""min_samples_leaf"": 8, ""max_features"": ""sqrt"", ""bootstrap"": false}"
920,extra_trees,909793,"{""n_estimators"": 500, ""max_depth"": null, ""min_samples_split"": 10, ""min_samples_leaf"": 8, ""max_features"": ""log2"", ""bootstrap"": false}"
921,extra_trees,197120,"{""n_estimators"": 200, ""max_depth"": null, ""min_samples_split"": 2, ""min_samples_leaf"": 1, ""max_features"": ""sqrt"", ""bootstrap"": false}"
922,extra_trees,589893,"{""n_estimators"": 300, ""max_depth"": null, ""min_samples_split"": 5, ""min_samples_leaf"": 2, ""max_features"": ""sqrt"", ""bootstrap"": false}"
923,random_forest,174517,"{""n_estimators"": 300, ""max_depth"": null, ""min_samples_split"": 10, ""min_samples_leaf"": 2, ""max_features"": ""log2"", ""bootstrap"": false}"
924,random_forest,250326,"{""n_estimators"": 500, ""max_depth"": null, ""min_samples_split"": 20, ""min_samples_leaf"": 2, ""max_features"": ""sqrt"", ""bootstrap"": false}"
925,logistic_regression,125625,"{""C"": 0.03, ""penalty"": ""l2"", ""solver"": ""lbfgs"", ""max_iter"": 1000}"
926,logistic_regression,179610,"{""C"": 0.03, ""penalty"": ""l1"", ""solver"": ""liblinear"", ""max_iter"": 1000}"
927,logistic_regression,939982,"{""C"": 0.001, ""penalty"": ""l1"", ""solver"": ""liblinear"", ""max_iter"": 1000}"
928,logistic_regression,25684,"{""C"": 0.1, ""penalty"": ""l1"", ""solver"": ""liblinear"", ""max_iter"": 1000}"
929,logistic_regression,798039,"{""C"": 0.01, ""penalty"": ""l1"", ""solver"": ""liblinear"", ""max_iter"": 1000}"
930,logistic_regression,819738,"{""C"": 0.01, ""penalty"": ""l2"", ""solver"": ""liblinear"", ""max_iter"": 1000}"
931,logistic_regression,619677,"{""C"": 0.03, ""penalty"": ""l2"", ""solver"": ""lbfgs"", ""max_iter"": 1000}"
932,logistic_regression,813600,"{""C"": 3.0, ""penalty"": ""l1"", ""solver"": ""liblinear"", ""max_iter"": 1000}"
933,logistic_regression,755244,"{""C"": 0.03, ""penalty"": ""l2"", ""solver"": ""liblinear"", ""max_iter"": 1000}"
934,logistic_regression,824239,"{""C"": 10.0, ""penalty"": ""l1"", ""solver"": ""liblinear"", ""max_iter"": 1000}"
935,logistic_regression,41345,"{""C"": 0.3, ""penalty"": ""l1"", ""solver"": ""liblinear"", ""max_iter"": 1000}"
936,logistic_regression,58916,"{""C"": 3.0, ""penalty"": ""l1"", ""solver"": ""liblinear"", ""max_iter"": 1000}"
937,logistic_regression,550964,"{""C"": 0.01, ""penalty"": ""l2"", ""solver"": ""liblinear"", ""max_iter"": 1000}"
938,logistic_regression,741447,"{""C"": 0.03, ""penalty"": ""l2"", ""solver"": ""lbfgs"", ""max_iter"": 1000}"
939,logistic_regression,230523,"{""C"": 10.0, ""penalty"": ""l1"", ""solver"": ""liblinear"", ""max_iter"": 1000}"
940,logistic_regression,101769,"{""C"": 0.3, ""penalty"": ""l1"", ""solver"": ""liblinear"", ""max_iter"": 1000}"
941,logistic_regression,323093,"{""C"": 0.001, ""penalty"": ""l1"", ""solver"": ""liblinear"", ""max_iter"": 1000}"
942,logistic_regression,474056,"{""C"": 0.001, ""penalty"": ""l1"", ""solver"": ""liblinear"", ""max_iter"": 1000}"
943,logistic_regression,678860,"{""C"": 0.001, ""penalty"": ""l1"", ""solver"": ""liblinear"", ""max_iter"": 1000}"
944,logistic_regression,954872,"{""C"": 0.001, ""penalty"": ""l2"", ""solver"": ""lbfgs"", ""max_iter"": 1000}"
945,logistic_regression,511270,"{""C"": 0.3, ""penalty"": ""l1"", ""solver"": ""liblinear"", ""max_iter"": 1000}"
946,logistic_regression,894964,"{""C"": 0.003, ""penalty"": ""l1"", ""solver"": ""liblinear"", ""max_iter"": 1000}"
947,logistic_regression,682508,"{""C"": 0.3, ""penalty"": ""l2"", ""solver"": ""lbfgs"", ""max_iter"": 1000}"
948,logistic_regression,537239,"{""C"": 1.0, ""penalty"": ""l2"", ""solver"": ""lbfgs"", ""max_iter"": 1000}"
949,logistic_regression,992244,"{""C"": 1.0, ""penalty"": ""l2"", ""solver"": ""liblinear"", ""max_iter"": 1000}"
950,logistic_regression,727897,"{""C"": 0.1, ""penalty"": ""l2"", ""solver"": ""liblinear"", ""max_iter"": 1000}"
951,logistic_regression,557072,"{""C"": 0.003, ""penalty"": ""l2"", ""solver"": ""liblinear"", ""max_iter"": 1000}"
952,logistic_regression,68348,"{""C"": 1.0, ""penalty"": ""l1"", ""solver"": ""liblinear"", ""max_iter"": 1000}"
953,logistic_regression,586167,"{""C"": 0.001, ""penalty"": ""l1"", ""solver"": ""liblinear"", ""max_iter"": 1000}"
954,logistic_regression,239536,"{""C"": 1.0, ""penalty"": ""l2"", ""solver"": ""liblinear"", ""max_iter"": 1000}"
955,logistic_regression,952200,"{""C"": 0.1, ""penalty"": ""l1"", ""solver"": ""liblinear"", ""max_iter"": 1000}"
956,logistic_regression,486158,"{""C"": 0.3, ""penalty"": ""l2"", ""solver"": ""liblinear"", ""max_iter"": 1000}"
957,logistic_regression,710284,"{""C"": 0.01, ""penalty"": ""l1"", ""solver"": ""liblinear"", ""max_iter"": 1000}"
958,logistic_regression,541849,"{""C"": 10.0, ""penalty"": ""l1"", ""solver"": ""liblinear"", ""max_iter"": 1000}"
959,logistic_regression,891807,"{""C"": 10.0, ""penalty"": ""l1"", ""solver"": ""liblinear"", ""max_iter"": 1000}"
960,logistic_regression,744703,"{""C"": 0.3, ""penalty"": ""l1"", ""solver"": ""liblinear"", ""max_iter"": 1000}"
961,logistic_regression,475333,"{""C"": 3.0, ""penalty"": ""l2"", ""solver"": ""lbfgs"", ""max_iter"": 1000}"
962,logistic_regression,439131,"{""C"": 0.003, ""penalty"": ""l1"", ""solver"": ""liblinear"", ""max_iter"": 1000}"
963,logistic_regression,431966,"{""C"": 0.001, ""penalty"": ""l1"", ""solver"": ""liblinear"", ""max_iter"": 1000}"
964,logistic_regression,118828,"{""C"": 0.03, ""penalty"": ""l2"", ""solver"": ""liblinear"", ""max_iter"": 1000}"
965,logistic_regression,83743,"{""C"": 0.003, ""penalty"": ""l1"", ""solver"": ""liblinear"", ""max_iter"": 1000}"
966,logistic_regression,590537,"{""C"": 0.003, ""penalty"": ""l1"", ""solver"": ""liblinear"", ""max_iter"": 1000}"
967,logistic_regression,723595,"{""C"": 1.0, ""penalty"": ""l2"", ""solver"": ""lbfgs"", ""max_iter"": 1000}"
968,logistic_regression,896285,"{""C"": 0.01, ""penalty"": ""l2"", ""solver"": ""liblinear"", ""max_iter"": 1000}"
969,logistic_regression,521997,"{""C"": 1.0, ""penalty"": ""l2"", ""solver"": ""liblinear"", ""max_iter"": 1000}"
970,logistic_regression,225077,"{""C"": 0.003, ""penalty"": ""l2"", ""solver"": ""lbfgs"", ""max_iter"": 1000}"
971,logistic_regression,842019,"{""C"": 0.1, ""penalty"": ""l2"", ""solver"": ""lbfgs"", ""max_iter"": 1000}"
972,logistic_regression,502190,"{""C"": 0.01, ""penalty"": ""l1"", ""solver"": ""liblinear"", ""max_iter"": 1000}"
973,logistic_regression,154244,"{""C"": 3.0, ""penalty"": ""l1"", ""solver"": ""liblinear"", ""max_iter"": 1000}"
974,logistic_regression,147153,"{""C"": 0.3, ""penalty"": ""l1"", ""solver"": ""liblinear"", ""max_iter"": 1000}"
975,logistic_regression,201016,"{""C"": 0.003, ""penalty"": ""l1"", ""solver"": ""liblinear"", ""max_iter"": 1000}"
976,logistic_regression,264042,"{""C"": 0.1, ""penalty"": ""l1"", ""solver"": ""liblinear"", ""max_iter"": 1000}"
977,logistic_regression,48989,"{""C"": 0.03, ""penalty"": ""l2"", ""solver"": ""liblinear"", ""max_iter"": 1000}"
978,logistic_regression,439098,"{""C"": 0.3, ""penalty"": ""l1"", ""solver"": ""liblinear"", ""max_iter"": 1000}"
979,logistic_regression,756516,"{""C"": 0.03, ""penalty"": ""l2"", ""solver"": ""lbfgs"", ""max_iter"": 1000}"
980,logistic_regression,778302,"{""C"": 1.0, ""penalty"": ""l2"", ""solver"": ""liblinear"", ""max_iter"": 1000}"
981,logistic_regression,778819,"{""C"": 1.0, ""penalty"": ""l1"", ""solver"": ""liblinear"", ""max_iter"": 1000}"
982,logistic_regression,19423,"{""C"": 0.3, ""penalty"": ""l1"", ""solver"": ""liblinear"", ""max_iter"": 1000}"
983,logistic_regression,468338,"{""C"": 10.0, ""penalty"": ""l2"", ""solver"": ""liblinear"", ""max_iter"": 1000}"
984,logistic_regression,550533,"{""C"": 10.0, ""penalty"": ""l1"", ""solver"": ""liblinear"", ""max_iter"": 1000}"
985,logistic_regression,371516,"{""C"": 3.0, ""penalty"": ""l2"", ""solver"": ""lbfgs"", ""max_iter"": 1000}"
986,logistic_regression,163430,"{""C"": 0.1, ""penalty"": ""l1"", ""solver"": ""liblinear"", ""max_iter"": 1000}"
987,logistic_regression,52282,"{""C"": 1.0, ""penalty"": ""l2"", ""solver"": ""liblinear"", ""max_iter"": 1000}"
988,logistic_regression,226583,"{""C"": 0.003, ""penalty"": ""l1"", ""solver"": ""liblinear"", ""max_iter"": 1000}"
989,logistic_regression,257020,"{""C"": 10.0, ""penalty"": ""l1"", ""solver"": ""liblinear"", ""max_iter"": 1000}"
990,logistic_regression,955013,"{""C"": 0.1, ""penalty"": ""l1"", ""solver"": ""liblinear"", ""max_iter"": 1000}"
991,logistic_regression,13973,"{""C"": 0.01, ""penalty"": ""l1"", ""solver"": ""liblinear"", ""max_iter"": 1000}"
992,logistic_regression,510661,"{""C"": 0.01, ""penalty"": ""l2"", ""solver"": ""liblinear"", ""max_iter"": 1000}"
993,logistic_regression,180312,"{""C"": 0.1, ""penalty"": ""l2"", ""solver"": ""liblinear"", ""max_iter"": 1000}"
994,logistic_regression,239979,"{""C"": 0.01, ""penalty"": ""l1"", ""solver"": ""liblinear"", ""max_iter"": 1000}"
995,logistic_regression,254394,"{""C"": 0.03, ""penalty"": ""l2"", ""solver"": ""liblinear"", ""max_iter"": 1000}"
996,logistic_regression,186747,"{""C"": 0.3, ""penalty"": ""l1"", ""solver"": ""liblinear"", ""max_iter"": 1000}"
997,logistic_regression,236861,"{""C"": 0.01, ""penalty"": ""l2"", ""solver"": ""lbfgs"", ""max_iter"": 1000}"
